 48.115650   7.787417 15  5 2023
 47.614059   7.615658 31  3 2025
 48.048029   7.648512 21  7 2025
 48.047156   7.119430  7  3 2025
 48.547421   7.948482 21  5 2023
 47.983781   7.794197  7  6 2021
 48.131836   7.789040 11  4 2021
 47.975101   7.650798 16  5 2023
 48.193843   7.337676 18  7 2007
 48.917122   8.114632 10  7 2019
 48.085942   7.277803 31  7 2022
 48.027488   7.791222 27  3 2022
 48.045233   7.184268 14  5 2024
 48.258064   7.415221 18  2 2023
 48.150116   7.753099 20  6 2024
 49.088886   8.298599  1  8 2025
 48.414765   7.677314 22  7 2025
 48.041100   7.136700  3  5 2017
 48.007832   7.377192 24  3 2023
 47.471524   7.113162 18  5 2025
 48.867864   8.286368 11  7 2025
 48.138682   7.257808 11 12 2021
 48.259833   7.458403 25  7 2023
 48.232200   7.404100  5  6 2015
 48.243911   7.446043  8  5 2018
 48.052364   7.220305 22  7 2025
 48.395681   7.443639  1  7 2022
 48.548550   7.576510 30  6 2023
 48.798858   6.747922 20  7 2021
 48.405148   7.859274 20  7 2024
 48.256683   8.206249 27  7 2024
 48.665610   8.043809 18  4 2023
 48.244700   7.454700  1  5 2017
 48.021786   7.077166 27  7 2025
 48.040569   7.136532 27  7 2020
 47.903525   7.365963 31  7 2025
 48.603970   7.636971 28  7 2025
 48.076996   7.786505 16  6 2023
 47.755487   7.052517 19  7 2022
 48.005429   7.777719 10  7 2024
 47.613953   7.615710  5  5 2024
 47.872299   7.704602 24  7 2024
 48.779549   6.756652 26  9 2023
 48.389358   8.017037 15  7 2025
 48.641257   8.034439 16  7 2022
 48.096983   7.305480  8  5 2022
 48.081466   7.749367  7  6 2024
 48.166279   7.299478 21  7 2024
 47.620414   7.547130  1  6 2024
 49.063912   8.044944 21  7 2024
 47.527065   7.717243 29  6 2023
 48.232917   7.404492  9  8 2022
 47.976586   7.377288 31  7 2025
 47.983540   7.939041 22  7 2025
 47.961486   7.960486  9  4 2022
 48.135235   8.008907 16  5 2023
 47.539635   7.716902  5  8 2025
 47.984030   7.964431 15  4 2022
 47.621590   7.536743 26  6 2024
 48.042587   7.304293 10  7 2020
 48.224500   7.409000  1  5 2017
 48.042583   7.306539 11  2 2016
 48.146173   7.186184 28  7 2019
 48.076202   7.805101 26 12 2023
 48.146400   7.185174 26  7 2023
 48.139016   7.365163  3  8 2020
 48.521397   7.966762 13  7 2023
 47.940727   7.364616  8  7 2011
 48.059226   7.884991  9  5 2025
 48.193375   7.323250 16  7 2023
 48.799370   6.747967  8  4 2023
 48.232280   7.404033 18  7 2020
 48.133545   8.006990 16  5 2023
 48.042900   7.305800 29 10 2015
 48.043413   7.274421 16  4 2019
 48.246640   7.458122 29  7 2014
 48.506065   7.577998  3  7 2025
 48.182060   7.322288 27  7 2014
 48.194243   7.318611 24  6 2006
 48.039733   7.137758 13  6 2017
 48.440524   7.897588 31 12 2015
 48.421181   7.882135 11  5 2018
 48.232483   7.403659 17  6 2023
 48.039797   7.138191 20  5 2015
 48.604668   7.993095 21  5 2023
 49.156289   8.285717  2  6 2025
 48.137810   7.260697 12  5 2018
 48.056751   7.227902 17  3 2024
 48.611804   8.000815 30  8 2024
 48.040798   7.137220 18  8 2022
 48.062019   7.812581 17  7 2022
 48.631363   7.837653  7  6 2018
 48.750979   7.681796 31  7 2025
 48.047569   7.938847  6  8 2022
 48.299303   7.705124 14  6 2017
 48.178749   7.747518 22  7 2023
 48.262927   7.519742 17  3 2019
 48.127977   7.369382 16  5 2015
 48.256686   7.414627 24  6 2017
 48.253523   7.412854 14 11 2021
 48.220791   7.747784 11  5 2018
 48.741619   7.498472 14  7 2021
 48.245347   7.455455  1 10 2024
 48.961861   6.915144  3  5 2025
 47.868644   7.667457 22  8 2025
 49.116667   8.400000  9  6 2011
 47.500000   7.083333  6  6 2008
 49.200000   8.416667  7  6 2005
 49.216667   8.150000 18  6 2012
 49.266667   8.483333 11  6 2011
 48.350000   7.616667 22  6 2007
 47.466667   7.100000  7  6 1997
 47.683333   7.616667 19  6 2008
 49.116667   8.400000  9  6 2011
 49.050000   8.383333 30  5 2007
 49.083333   8.116667  2  7 2011
 49.100000   8.383333 26  5 2011
 49.266667   8.400000 12  6 2008
 47.683333   7.616667 11  6 2008
 47.933333   8.550000 15  6 2012
 48.895858   8.357650 16  6 2025
 47.880054   7.382982  2  7 2023
 48.785721   6.756195 30  5 2019
 48.041451   7.133389 23  9 2011
 48.529500   7.928600 29  6 2016
 48.137755   7.260679  9  4 2014
 48.269880   7.518632  8  3 2020
 48.246330   7.455328 24  8 2023
 48.770344   7.400635 12  4 2025
 47.891884   6.739052 17  6 2023
 48.437167   7.893719 23  2 2018
 48.619123   7.740898  1  3 2013
 48.285198   8.174036 19  7 2023
 48.095520   7.382330  4  8 2023
 47.896255   7.353025 26  9 2019
 48.580086   7.752269 11  5 2024
 48.098650   7.113562 22  7 2022
 47.561400   7.623100 19  3 2017
 47.930473   7.959633 11  7 2022
 48.681040   6.947509 10  7 2025
 49.192756   8.251328 18  3 2025
 48.018500   7.680200 10  2 2018
 48.193994   7.322020 21  7 2022
 48.115755   7.146962  8  8 2018
 48.149762   7.256495 20  6 2018
 48.918273   8.148346  1  7 2020
 48.232462   7.404099 13  7 2025
 48.040514   7.137567 10  7 2013
 48.230027   7.404168 26  7 2024
 48.137703   7.263915 18  7 2019
 48.138046   7.262850 27  7 2014
 48.148009   7.255020  8  5 2011
 47.328634   8.370415 17  1 2021
 48.237469   7.407174 28  7 2018
 48.622107   7.821636 13 12 2014
 47.823143   7.559278 21  7 2024
 48.838673   6.825972 28  4 2024
 47.935566   7.955000 25  7 2023
 48.918237   8.129372  9  2 2022
 48.932714   6.771966 24  6 2023
 48.663901   7.556917 15  7 2022
 49.221083   8.167703  4  4 2025
 48.078989   7.268600 18  6 2018
 48.204102   7.373320  6  6 2025
 48.770734   7.497811 22  6 2025
 48.757931   7.446122 14  7 2021
 48.051922   7.752417 31  7 2025
 48.042231   7.171840  1  6 2025
 48.042676   7.324387 15  6 2018
 47.958111   8.514463 24  7 2025
 48.049755   7.649285 15  4 2025
 48.050045   7.650693 25  7 2022
 48.563412   7.561057 14  7 2021
 48.270830   8.090627 13  8 2025
 48.729825   8.161009 17  6 2024
 49.120663   8.316484 15  7 2013
 49.259579   8.404891 17  5 2022
 49.026826   8.179863 14  7 2015
 49.046902   8.061423 17  6 2017
 49.236746   8.177167 27  3 2024
 49.131180   8.014719 10  6 2020
 49.212875   8.228491 30  4 2023
 49.075989   8.190123 16  5 2017
 49.213166   8.160505  2  4 2024
 49.105870   8.199393 14  7 2014
 49.218099   8.150356 14  7 2015
 49.044462   8.047907 16  3 2023
 49.220090   8.152280 26  2 2012
 49.204533   8.203740 31 12 2012
 49.023276   8.294498 28 10 2017
 49.210512   8.212807  9  3 2016
 49.210262   8.166911  7  5 2014
 49.207280   8.229270 10  6 2012
 49.243404   8.328998  3  8 2025
 49.283704   8.480863 22  7 2012
 49.189147   8.380804 15  7 2011
 49.274062   8.408553 11  4 2025
 49.204710   7.427283  6  6 2023
 49.026809   8.179827 19  4 2015
 49.292551   8.263556 15  2 2017
 49.200455   8.230222  7  4 2019
 49.202817   8.236459  4  2 2021
 49.236111   8.176436 17  3 2022
 49.043601   8.040032 28  2 2012
 49.047270   8.062415 24 11 2019
 49.192364   8.249920 14  7 2015
 49.299547   8.157615  3  5 2025
 49.087158   8.289265  8  5 2014
 49.281914   8.168046 15  7 2012
 49.123518   8.137499 22  3 2024
 49.098722   8.117860 23  2 2025
 49.219735   8.233355 20  4 2021
 49.208302   8.261325 28  1 2012
 49.290696   8.432172 11  8 2025
 49.134533   8.354255 28  6 2013
 49.128458   8.136427  1  7 1983
 49.202908   8.195397 10  3 2024
 49.103622   8.029917 14  7 2015
 49.288909   8.261487 10  3 2025
 49.220948   8.167895 14  7 2014
 49.040107   8.021897 14  7 2015
 49.037983   7.993615  6  7 2022
 49.241240   7.492775 27  6 2024
 49.221080   8.167773  6  5 2015
 49.213278   8.158595  7  4 2017
 49.248411   7.268877  7  5 2022
 49.063598   8.155690  2  4 2018
 49.192651   8.249939 15  7 2011
 49.216663   8.176402 11  2 2021
 49.199427   8.171335 28  2 2015
 49.189315   8.380656 15  7 2012
 49.262148   7.322817 25  7 2013
 49.127170   7.829915 15  7 2023
 49.192651   8.249939 15  7 2012
 49.191752   8.249209 14  7 2015
 49.026826   8.179863 14  7 2014
 49.204472   8.210939 28  8 2015
 49.136605   8.115912  4  2 2024
 49.033654   7.999613 14  5 2019
 49.206832   7.430797 14  5 2015
 49.230686   8.175029 10  4 2017
 49.199592   8.149465 15  4 2018
 49.032674   7.987251 23  9 2014
 49.044441   8.056378  8  9 2020
 49.199583   8.246639 22  5 2017
 49.211988   8.166827 17  3 2024
 49.206225   7.430156 14  5 2015
 49.047749   8.048351 12 11 2016
 49.040455   8.042086 21  8 2014
 49.258815   8.189101 16  6 2023
 49.206096   7.428917 15  7 2013
 49.234390   8.173400 12  8 2012
 49.206180   7.429858 14  7 2015
 49.140227   8.108472 14  6 2020
 49.297027   8.320169 23  6 2017
 49.185539   7.393520 15  7 2013
 49.274052   8.401294 23  3 2018
 49.236566   8.177157 22  2 2022
 49.123530   8.137549 15  7 2012
 49.105870   8.199393 15  7 2012
 49.043910   8.044305 23  5 2025
 49.078335   8.307316 22  4 2015
 49.027856   8.288824 31  1 2015
 49.040357   8.021939 18 11 2013
 49.218164   8.150231 22  3 2017
 49.213840   8.227520 22  4 2011
 49.280433   8.180615 16  3 2014
 49.025706   8.285968  6  9 2017
 49.285623   8.458735 26  2 2012
 49.214462   8.226365  8  4 2018
 49.263686   8.397540 14  7 2015
 49.233576   8.172948 11  4 2017
 49.047373   8.052956 16  3 2015
 49.271287   8.184401 22  3 2013
 48.979721   7.985824 22  7 2014
 49.213307   8.160187 24  3 2023
 49.033654   7.999613 27  5 2021
 48.462050   7.483129 31  5 2015
 49.202745   8.203032  5  3 2017
 49.206157   7.429957 15  7 2012
 49.140124   8.108591 15  7 2011
 49.278754   8.447860 29  7 2014
 49.250797   7.530173 15  7 2011
 49.266240   7.308296 19  4 2022
 49.202630   8.208649 20  2 2024
 49.245231   7.431634  1  8 2016
 49.156431   8.285929 14  7 2014
 49.206374   7.429021 14  7 2015
 49.163576   8.327546 15  7 2012
 49.099134   8.195254 27  4 2024
 49.192950   8.249937 15  5 2013
 49.207510   8.211866  5  5 2018
 49.259431   8.405587 27  4 2013
 49.229136   8.143752 21  3 2022
 49.236375   8.176830  5  4 2020
 49.208298   7.467887 26  7 2012
 49.082018   8.337421 23  2 2013
 49.250270   7.529420 15  7 2012
 49.047694   8.062479  9  3 2012
 49.093139   8.273119 14  7 2014
 49.216236   8.175846 18  8 2016
 49.202312   8.233487 17  8 2014
 49.204014   8.207924 13  5 2011
 49.218066   8.150288 22  2 2019
 49.204643   8.113124  5  5 2013
 49.101862   8.080722 15  7 2012
 49.221127   8.167689 15  7 2011
 49.034250   8.024064 18  2 2018
 49.195118   8.228458  5  7 2019
 49.236608   8.176785 17  5 2023
 49.274152   8.401325  3  6 2011
 49.120663   8.316484 14  7 2015
 49.062091   8.035661  6  3 2014
 49.233536   8.172303  4  3 2017
 49.236435   8.170139 14  4 2022
 49.109345   8.328986 21 12 2021
